item_cd,item_nm,s_price,f_price,o_price,l_price,physical_qty,item_cl_stock,enc_company_description,enc_department_description,enc_size_description,enc_style_description,location,Department,Size,Style,Age,Style-3
111B4002058L97,"KURTA,L",0,1890,0,0,0,1,REVA,KURTA,L,AJRAKH LOTUSBUTTITRIM1FB.IND,FLOOR,B4,002,058L,97,058
111B4002059O97,"KURTA,L",0,1390,0,0,0,1,REVA,KURTA,L,COT VISCOSHINKWHITEPRI.BLK,FLOOR,B4,002,059O,97,059
111B4002065V98,"KURTA,L",0,1590,0,0,0,1,REVA,KURTA,L,MAL BLOCKOVERDYEBUTTI.PEACH,FLOOR,B4,002,065V,98,065
111B4002066P98,"KURTA,L",0,890,0,0,0,1,REVA,KURTA,L,COT PRIPLCHINECK4SB.BLUE,FLOOR,B4,002,066P,98,066
111B4002066Q98,"KURTA,L",0,890,0,0,0,1,REVA,KURTA,L,COT PRIPLCHINECK4SB.PINK,FLOOR,B4,002,066Q,98,066
111B4002066A98,"KURTA,L",0,990,0,0,0,1,REVA,KURTA,L,HANDLOOM STRIPEGDSIDE2PKT9MB.OFF WHT,FLOOR,B4,002,066A,98,066
111B4002067F98,"KURTA,L",0,1490,0,0,0,1,REVA,KURTA,L,LIZYBIZY FLWRPRI1SB.PINK,FLOOR,B4,002,067F,98,067
111B4002068H98,"KURTA,L",0,1190,0,0,0,1,REVA,KURTA,L,COT PRIVNECK1FB.BDG,FLOOR,B4,002,068H,98,068
111B4002061P97,"KURTA,L",0,1290,0,0,0,1,REVA,KURTA,L,MAL BLOCKHINECK1FB.GRAY,FLOOR,B4,002,061P,97,061
111B4002062B97,"KURTA,L",0,1990,0,0,0,2,REVA,KURTA,L,COT DANTSILPLC4SB.WHT,FLOOR,B4,002,062B,97,062
111B4002062Q97,"KURTA,L",0,2490,0,0,0,1,REVA,KURTA,L,IKKAT HINECKCROSSLINE16FB.YLW,FLOOR,B4,002,062Q,97,062
111B4002062R98,"KURTA,L",0,890,0,0,0,1,REVA,KURTA,L,COT PRICONTRIMHINK.GRN,FLOOR,B4,002,062R,98,062
111B4002062T98,"KURTA,L",0,890,0,0,0,1,REVA,KURTA,L,COT PRICONTRIMHINK.BLUE,FLOOR,B4,002,062T,98,062
111B4002062U98,"KURTA,L",0,890,890,0,0,1,REVA,KURTA,L,COT PRICONTRIMHINK.MRN,FLOOR,B4,002,062U,98,062
111B4002062S98,"KURTA,L",0,890,0,0,0,1,REVA,KURTA,L,COT PRICONTRIMHINK.PINK,FLOOR,B4,002,062S,98,062
111B4002085GA2,"KURTA,L",0,1590,1590,0,0,1,REVA,KURTA,L,HANDLOOM CONTCLRKIMONO.GRAY,FLOOR,B4,002,085G,A2,085
111B4002085HA2,"KURTA,L",0,1590,1590,0,0,1,REVA,KURTA,L,HANDLOOM CONTCLRKIMONO.SEA GRN,FLOOR,B4,002,085H,A2,085
111B4002093TA1,"KURTA,L",0,1590,1590,0,0,1,REVA,KURTA,L,COT DABUGEOPRHINK10WB.BLUE,FLOOR,B4,002,093T,A1,093
111B4002067L98,"KURTA,L",0,1590,0,0,0,1,REVA,KURTA,L,MAL BLOCKHIVNKFLORE.YLW,FLOOR,B4,002,067L,98,067
111B4002092KA2,"KURTA,L",0,1890,0,266,0,1,REVA,KURTA,L,LAKHNAVI FLWRBUTTIPANEL6SB.PINK,FLOOR,B4,002,092K,A2,092
111B4002086GA2,"KURTA,L",0,1250,1250,0,0,1,REVA,KURTA,L,COT PRISQUARBUTTICONTRIM1PB.PEACH,FLOOR,B4,002,086G,A2,086
111B4002096JA1,"KURTA,L",0,1890,1890,0,0,1,REVA,KURTA,L,AJRAKH ROSEBUTTIPLC4PB.MRN,FLOOR,B4,002,096J,A1,096
111B4002084LA2,"KURTA,L",0,1650,1650,0,0,1,REVA,KURTA,L,MAL MUGHALJALHINK4SB.AJR.GRN,FLOOR,B4,002,084L,A2,084
111B4002096VA1,ONLINE NEW STOCK 01,0,2590,2590,0,0,1,REVA,KURTA,L,MASTURISE IKKATVNK3SB.SKY BLUE,FLOOR,B4,002,096V,A1,096
111B4002108FA2,"KURTA,L",0,1990,0,0,0,1,REVA,KURTA,L,AJRAKH 3PRIKALICONTRIM.NAVY,FLOOR,B4,002,108F,A2,108
111B4002084PA2,"KURTA,L",0,1690,1690,0,0,1,REVA,KURTA,L,MAL KALAMKARIYOKPKT6WB.YLW,FLOOR,B4,002,084P,A2,084
111B4002095YA2,"KURTA,L",0,1590,1590,0,0,1,REVA,KURTA,L,COT FRNTPINTUKSDORISIL.OFF WHITE,FLOOR,B4,002,095Y,A2,095
111B4002085MA0,"KURTA,L",0,1890,1890,0,0,1,REVA,KURTA,L,COT FINEHANDLOOMULTICLRTRIMHINK.RUST,FLOOR,B4,002,085M,A0,085
111B4002085LA0,"KURTA,L",0,1890,1890,0,0,1,REVA,KURTA,L,COT FINEHANDLOOMULTICLRTRIMHINK.ORNG,FLOOR,B4,002,085L,A0,085
111B4002086FA2,"KURTA,L",0,1250,1250,0,0,1,REVA,KURTA,L,COT PRISQUARBUTTICONTRIM1PB.GRN,FLOOR,B4,002,086F,A2,086
111B4002091NA1,"KURTA,L",0,1950,1950,0,0,1,REVA,KURTA,L,COT FINEPLAINMULTYCLRTRIMSILEMBNK.DA.BDG,FLOOR,B4,002,091N,A1,091
111B4002083AA0,"KURTA,L",0,1690,0,0,0,1,REVA,KURTA,L,COT DANDLOTUSBUTTACLOSENK.IND,FLOOR,B4,002,083A,A0,083
111B4002083HA0,"KURTA,L",0,1890,0,0,0,1,REVA,KURTA,L,IKKAT SHOULDERPLIT11SB.GRAY,FLOOR,B4,002,083H,A0,083
111B4002073KA0,"KURTA,L",1890,1890,0,0,0,1,REVA,KURTA,L,MAL MUGALJALLAYERKALI2HOOK.GRAY.GRN,FLOOR,B4,002,073K,A0,073
111B4002083TA0,"KURTA,L",0,1150,0,0,0,1,REVA,KURTA,L,COT PLAINDISTRIM.NAVY,FLOOR,B4,002,083T,A0,083
111B4002074ZA0,,0,1890,0,50,0,1,REVA,KURTA,L,HANDLOOM CONTRIMSIL8FB.BRWN,FLOOR,B4,002,074Z,A0,074
111B4002075AA0,,0,1890,0,50,0,1,REVA,KURTA,L,HANDLOOM CONTRIMSIL8FB.DA.BDG,FLOOR,B4,002,075A,A0,075
111B4002073YA0,"KURTA,L",0,1990,0,0,0,1,REVA,KURTA,L,COT MUGHALSHIKARAJALKALI.SEA GRN,FLOOR,B4,002,073Y,A0,073
111B4002085NA0,"KURTA,L",0,1690,0,0,0,1,REVA,KURTA,L,MAL PINTUKSFATEMBYOK10WB.PEACH,FLOOR,B4,002,085N,A0,085
111B4002038WA1,"KURTA,L",0,3250,3250,0,0,1,REVA,KURTA,L,MASTURISE IKKATEMBYOKCLOSENK.SKYBLUE,FLOOR,B4,002,038W,A1,038
111B4002084AA1,"KURTA,L",0,1590,1590,0,0,1,REVA,KURTA,L,MAL PRICONTRIMALLSEAM.BDG,FLOOR,B4,002,084A,A1,084
111B4002084BA1,"KURTA,L",0,1590,1590,0,0,-2,REVA,KURTA,L,MAL PRICONTRIMALLSEAM.GRAY,FLOOR,B4,002,084B,A1,084
111B4002087XA0,"KURTA,L",0,1890,0,0,0,1,REVA,KURTA,L,COT PLAINPLCMULTITRIM5FB.YLW,FLOOR,B4,002,087X,A0,087
111B4002088GA0,"KURTA,L",0,1950,0,0,0,1,REVA,KURTA,L,LIZYBIZY PRIPLACK.YLW,FLOOR,B4,002,088G,A0,088
111B4002087ZA0,"KURTA,L",0,1890,0,0,0,1,REVA,KURTA,L,COT PLAINPLCMULTITRIM5FB.MRN,FLOOR,B4,002,087Z,A0,087
111B4002081PA1,"KURTA,L",0,1590,1590,0,0,1,REVA,KURTA,L,COT SILTEXUREVNK.OFF WHITE,FLOOR,B4,002,081P,A1,081
111B4002069RA1,"KURTA,L",0,1350,0,0,0,1,REVA,KURTA,L,COT DISRANGOLIBUTTITREE6SB.GRAY,FLOOR,B4,002,069R,A1,069
111B4002084DA1,"KURTA,L",0,1590,1590,0,0,1,REVA,KURTA,L,MAL PRICONTRIMHIVNK.GRN,FLOOR,B4,002,084D,A1,084
111B4002083OA1,"KURTA,L",0,1490,0,0,0,1,REVA,KURTA,L,HANDLOOM HALF&HALFFOP10FB.BDG,FLOOR,B4,002,083O,A1,083
111B4002094TA1,"KURTA,L",0,2150,0,0,0,1,REVA,KURTA,L,HANDLOOM SIDECUTCIRCLEBUTTASIL5WB.RAMA,FLOOR,B4,002,094T,A1,094
111B4002096WA1,"KURTA,L",0,990,990,0,0,1,REVA,KURTA,L,BATIK HINKPLCPATTI.BLUE,FLOOR,B4,002,096W,A1,096
111B4002092NA1,"KURTA,L",0,1990,340,340,0,1,REVA,KURTA,L,LAKHNAVI KEDNKDORISIDEPLITS.OFF WHT,FLOOR,B4,002,092N,A1,092
111B4002085JA2,"KURTA,L",0,1650,1650,0,0,1,REVA,KURTA,L,HANDLOOM 3CLRBLOCKFOP.YLW,FLOOR,B4,002,085J,A2,085
111B4002080KA3,,0,1650,1650,0,0,1,REVA,KURTA,L,HANDLOOM YOKBUTTIVNK2HOOKI.ORNG,FLOOR,B4,002,080K,A3,080
111B4002090BA3,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,HANDLOOM KHADIHANDEMBYOK.MOUVE,FLOOR,B4,002,090B,A3,090
111B4002125FA6,HO TO ONLINE,0,990,990,0,0,1,REVA,KURTA,L,COT PLAINAJRAKHPATTIVNK.MRN,FLOOR,B4,002,125F,A6,125
111B4002124NA7,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,IKKAT KEDHANDSTICHYOK.HLDY.YLW,FLOOR,B4,002,124N,A7,124
111B4002111FA7,"KURTA,L",0,1390,1390,0,0,1,REVA,KURTA,L,MANG CAMBHANDSTICHCLOSENK.PINK,FLOOR,B4,002,111F,A7,111
111B4002145JA7,"KURTA,L",0,1850,1850,0,0,1,REVA,KURTA,L,COT INDDABUDANAPRIWHITETRIMVNK7SB.IND,FLOOR,B4,002,145J,A7,145
111B4002067KA3,"KURTA,L",0,1590,1590,0,0,1,REVA,KURTA,L,MAL BLOCKHIVNKFLORE.SEA GRN,FLOOR,B4,002,067K,A3,067
111B4002137OA7,"KURTA,L",0,990,990,0,0,1,REVA,KURTA,L,COT STARPRIFLWRCONTPLC8PB.YLW,FLOOR,B4,002,137O,A7,137
111B4002104BA7,"KURTA,L",0,2190,2190,0,0,1,REVA,KURTA,L,COT THINFOPEMBPLCHINK12FMB.YLW,FLOOR,B4,002,104B,A7,104
111B4002104CA7,"KURTA,L",0,2190,2190,0,0,1,REVA,KURTA,L,COT THINFOPEMBPLCHINK12FMB.GRN,FLOOR,B4,002,104C,A7,104
111B4002139OA7,"KURTA,L",0,990,990,0,0,1,REVA,KURTA,L,COT AJRAKHPLC4FB.BLK,FLOOR,B4,002,139O,A7,139
111B4002135TA7,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,THICK KHADIHANDMADHUBANIPLCPLITSYOK.BRWN,FLOOR,B4,002,135T,A7,135
111B4002135UA7,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,THICK KHADIHANDMADHUBANIPLCPLITSYOK.RED,FLOOR,B4,002,135U,A7,135
111B4002135VA7,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,THICK KHADIHANDMADHUBANIPLCPLITSYOK.BLK,FLOOR,B4,002,135V,A7,135
111B4002092FA7,"KURTA,L",0,1690,205,205,0,1,REVA,KURTA,L,COT LAKHNAVILEAFYOK.GR.BDG,FLOOR,B4,002,092F,A7,092
111B4002095LA5,"KURTA,L",0,1990,0,0,0,1,REVA,KURTA,L,MAL KALAMKARIFOPHINK12SB.LI.PINK,FLOOR,B4,002,095L,A5,095
111B4002117AA5,ONLINE NEW STOCK 01,0,2590,2590,0,0,1,REVA,KURTA,L,AJRAKH 2PRIKEDIYASTYLE.GRN,FLOOR,B4,002,117A,A5,117
111B4002128WA6,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,COT AJRAKHPLUSPRI5WB.NAVY,FLOOR,B4,002,128W,A6,128
111B4002100OA6,,0,2990,2990,0,0,1,REVA,KURTA,L,HANDLOOM TAREMBYOK&SLV.YLW,FLOOR,B4,002,100O,A6,100
111B4002128XA6,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,COT AJRAKHPLUSPRI5WB.GRN,FLOOR,B4,002,128X,A6,128
111B4002117CA6,,0,1990,1990,0,0,1,REVA,KURTA,L,AJRAKH PRIBUTTI1FB.LI.YLW,FLOOR,B4,002,117C,A6,117
111B4002104VA6,,0,2390,2390,0,0,1,REVA,KURTA,L,THICK KHADIEMBCONTRIMYOK.YLW,FLOOR,B4,002,104V,A6,104
111B4002126UA6,HO TO ONLINE,0,2690,2690,0,0,1,REVA,KURTA,L,IKKAT HANDARROWEMBYOK.LAWN GRN,FLOOR,B4,002,126U,A6,126
111B4002126TA6,"KURTA,L",0,2690,2690,0,0,1,REVA,KURTA,L,IKKAT RABMIRFATEMBYOK.GRAY,FLOOR,B4,002,126T,A6,126
111B4002117GA6,HO TO ONLINE,0,1990,1990,0,0,1,REVA,KURTA,L,MAL AJRAKH2SIDEJALPRI.MRN,FLOOR,B4,002,117G,A6,117
111B4002073GA6,"KURTA,L",0,1950,270,270,0,2,REVA,KURTA,L,COT LAKHNAVIBUTTISHOULDERKALI4SB.WHT,FLOOR,B4,002,073G,A6,073
111B4002120CA6,HO TO ONLINE,0,2690,2690,0,0,1,REVA,KURTA,L,IKKAT HANDARROWEMBYOK.YLW,FLOOR,B4,002,120C,A6,120
111B4002117FA6,"KURTA,L",0,2150,2150,0,0,1,REVA,KURTA,L,AJRAKH DOTPRIPLCMENTHINK.OLIVE,FLOOR,B4,002,117F,A6,117
111B4002077KA6,"KURTA,L",0,1990,300,300,0,1,REVA,KURTA,L,COT LAKHNAVI4PATTIEMBYOK8SB.WHT,FLOOR,B4,002,077K,A6,077
111B4002102PA6,"KURTA,L",0,990,0,990,0,1,REVA,KURTA,L,COT FLWRPRICONTHIVNK4FB.OLIVE,FLOOR,B4,002,102P,A6,102
111B4002128RA7,"KURTA,L",0,2290,2290,0,0,1,REVA,KURTA,L,THICK KHADIVSHAPEEMBYOK.PRPL,FLOOR,B4,002,128R,A7,128
111B4002129GA7,"KURTA,L",0,2290,2290,0,0,1,REVA,KURTA,L,THICK KHADIVSHAPEEMBYOK.BLUE,FLOOR,B4,002,129G,A7,129
111B4002124RA6,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,COT BAGRUJALPRIBADLAVNK.NAVY,FLOOR,B4,002,124R,A6,124
111B4002111CA7,"KURTA,L",0,1390,1390,0,0,1,REVA,KURTA,L,MANG CAMBHANDSTICHCLOSENK.ORNG,FLOOR,B4,002,111C,A7,111
111B4002111DA7,"KURTA,L",0,1390,1390,0,0,1,REVA,KURTA,L,MANG CAMBHANDSTICHCLOSENK.RED,FLOOR,B4,002,111D,A7,111
111B4002111EA7,"KURTA,L",0,1390,1390,0,0,1,REVA,KURTA,L,MANG CAMBHANDSTICHCLOSENK.CARROT,FLOOR,B4,002,111E,A7,111
111B4002073HA6,"KURTA,L",0,1790,0,270,0,1,REVA,KURTA,L,COT LAKHNAVIVELYOKHINK5SB.WHITE,FLOOR,B4,002,073H,A6,073
111B4002113IA6,"KURTA,L",0,1790,0,280,0,1,REVA,KURTA,L,COT LAKHNAVIYOKROUNDNK.WHITE,FLOOR,B4,002,113I,A6,113
111B4002153QA9,"KURTA,L",0,1950,1950,0,0,1,REVA,KURTA,L,MAL AJRAKHOVALBUTTASIDE14WB.OLIVE,FLOOR,B4,002,153Q,A9,153
111B4002145DA8,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,COT APPLIQUELEAFYOK.MST.YLW,FLOOR,B4,002,145D,A8,145
111B4002145EA8,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,COT APPLIQUELEAFYOK.PINK,FLOOR,B4,002,145E,A8,145
111B4002077GA7,"KURTA,L",0,1890,310,1890,0,1,REVA,KURTA,L,COT LAKHNAVIKALISTARBUTTIALLOVER.WHT,FLOOR,B4,002,077G,A7,077
111B4002137R98,"KURTA,L",0,890,890,0,0,1,REVA,KURTA,L,COT PRICONTRIMHINK.BRWN,FLOOR,B4,002,137R,98,137
111B4002092EA7,"KURTA,L",0,1690,0,205,0,1,REVA,KURTA,L,COT LAKHNAVILEAFYOK.RUST,FLOOR,B4,002,092E,A7,092
111B4002132PA8,"KURTA,L",0,2390,2390,0,0,1,REVA,KURTA,L,HANDLOOM SQAREMBYOKCONTRIMSLV4FB.PRPL,FLOOR,B4,002,132P,A8,132
111B4002129DA8,"KURTA,L",0,890,890,0,0,1,REVA,KURTA,L,COT PLAINKALAMKARIPLC5FB.OLIVE,FLOOR,B4,002,129D,A8,129
111B4002135KA8,"KURTA,L",0,1950,1950,0,0,1,REVA,KURTA,L,COT APPLIQUEWHITEU-YOK.OFF WHT,FLOOR,B4,002,135K,A8,135
111B4002138AA8,"KURTA,L",0,990,990,0,0,1,REVA,KURTA,L,BATIK BASICPRI10SB.BRWN,FLOOR,B4,002,138A,A8,138
111B4002132KA8,"KURTA,L",0,1550,1550,0,0,1,REVA,KURTA,L,COT DABUROGAN3FLWRBUTTI1FB.GRAY,FLOOR,B4,002,132K,A8,132
111B4002091QA8,"KURTA,L",0,1690,240,240,0,1,REVA,KURTA,L,COT LAKHNAVIVELEMBYOK&SLV4SB.WHT,FLOOR,B4,002,091Q,A8,091
111B4002091RA8,"KURTA,L",0,1690,1690,240,0,1,REVA,KURTA,L,COT LAKHNAVIVELEMBYOK&SLV4FB.MRN,FLOOR,B4,002,091R,A8,091
111B4002152DA8,"KURTA,L",0,1850,1850,0,0,1,REVA,KURTA,L,THICK KHADISILYOKPLITSHINK5SB.ROYAL,FLOOR,B4,002,152D,A8,152
111B4002152EA8,"KURTA,L",0,1750,1750,0,0,1,REVA,KURTA,L,HANDLOOM HORVERSTRIPBACKSILPLITSHINK5SB.,FLOOR,B4,002,152E,A8,152
111B4002119ZA8,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,COT APPLIQUEDANAFATYOK.GRAY,FLOOR,B4,002,119Z,A8,119
111B4002119YA8,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,COT APPLIQUEDANAFATYOK.LI.PINK,FLOOR,B4,002,119Y,A8,119
111B4002112AA6,"KURTA,L",0,1950,1950,0,0,1,REVA,KURTA,L,COT APPLIQUEFLWRBUTTIYOK.PEACH,FLOOR,B4,002,112A,A6,112
111B4002155RA9,"KURTA,L",0,1550,1550,0,0,1,REVA,KURTA,L,COT APPLIQUE-A-SYMETRYAJRAKHYOK.YLW,FLOOR,B4,002,155R,A9,155
111B4002127JA8,"KURTA,L",0,1990,1990,0,0,1,REVA,KURTA,L,KHADI TRIANGLEEMBPLITSYOK.DA.BDG,FLOOR,B4,002,127J,A8,127
111B4001467261,"KURTA,M",490,490,490,280,0,2,REVA,KURTA,M,MAL INNER.OFF WHITE,FLOOR,B4,001,4672,61,467
111B4001701476,"KURTA,M",1950,1950,0,1450,0,1,REVA,KURTA,M,MAL FLORALPRI24SB.RANI,FLOOR,B4,001,7014,76,701
111B4001704176,"KURTA,M",1150,1150,0,890,0,1,REVA,KURTA,M,VEG PRINPLACK.MRN,FLOOR,B4,001,7041,76,704
111B4001647172,"KURTA,M",750,750,0,580,0,-1,REVA,KURTA,M,BLOCK BUTTISTNK.RUST,FLOOR,B4,001,6471,72,647
111B4001665573,"KURTA,M",1450,1450,0,890,0,1,REVA,KURTA,M,IKKAT KALIBASIC.BLK.WHT,FLOOR,B4,001,6655,73,665
111B4001919782,"KURTA,M",1990,1990,0,1390,0,-1,REVA,KURTA,M,MANG ZARINKBASIC.DA.GRN,FLOOR,B4,001,9197,82,919
111B4001881081,"KURTA,M",2050,2050,0,1550,0,1,REVA,KURTA,M,MAL KALAMKARIFOPKALI10WB.PEACH,FLOOR,B4,001,8810,81,881
111B4001817676,"KURTA,M",1650,1650,0,1350,0,1,REVA,KURTA,M,HANDLOOM DOBYDANT9WB.NAVY,FLOOR,B4,001,8176,76,817
111B4001822077,"KURTA,M",990,990,0,690,0,1,REVA,KURTA,M,HANDLOOM SIDESTRIP.GRN,FLOOR,B4,001,8220,77,822
111B4001870180,"KURTA,M",1350,1350,0,850,0,1,REVA,KURTA,M,IKKAT ROUNDHEM6WB.GRAY,FLOOR,B4,001,8701,80,870
111B4001855179,"KURTA,M",1850,1850,0,1350,0,1,REVA,KURTA,M,BANDHEJ BIGFLARKALI6WB.YLW,FLOOR,B4,001,8551,79,855
111B4001971086,"KURTA,M",0,990,0,0,0,-1,REVA,KURTA,M,KHADI HEMSTRIPS.LESS.OFF WHT,FLOOR,B4,001,9710,86,971
111B4001941583,"KURTA,M",1750,1750,0,1250,0,1,REVA,KURTA,M,MAL FOPGOLDSILKKALIFLR.OFF WHT,FLOOR,B4,001,9415,83,941
111B4001998987,"KURTA,M",0,1290,0,0,0,1,REVA,KURTA,M,COT ROGANTREERAP.PNK,FLOOR,B4,001,9989,87,998
111B4001005S89,"KURTA,M",0,1490,0,0,0,1,REVA,KURTA,M,MAL BLOCKNECKTRIM.MOUVE,FLOOR,B4,001,005S,89,005
111B4001007S90,"KURTA,M",0,890,0,0,0,1,REVA,KURTA,M,MAL YOKOPENTRIM.YLW,FLOOR,B4,001,007S,90,007
111B4001006U89,"KURTA,M",850,850,0,0,0,-1,REVA,KURTA,M,MAL VELPRIHINECK4SB.PINK,FLOOR,B4,001,006U,89,006
111B4001032W90,"KURTA,M",0,3950,3950,0,0,1,REVA,KURTA,M,TANGALIYA MUSTARISECOTTON.NAVY,FLOOR,B4,001,032W,90,032
111B4001032U90,"KURTA,M",0,3950,3950,0,0,1,REVA,KURTA,M,TANGALIYA MUSTARISECOTTON.BLK,FLOOR,B4,001,032U,90,032
111B4001032X90,"KURTA,M",0,3950,3950,0,0,1,REVA,KURTA,M,TANGALIYA MUSTARISECOTTON.RUST,FLOOR,B4,001,032X,90,032
111B4001049S95,"KURTA,M",0,850,0,0,0,1,REVA,KURTA,M,COT PRIDORISILKNK1SB.GRN,FLOOR,B4,001,049S,95,049
111B4001037W92,"KURTA,M",0,1290,0,0,0,1,REVA,KURTA,M,HANDLOOM STRIPHORVERYOK.GRN,FLOOR,B4,001,037W,92,037
111B4001037U92,"KURTA,M",0,1250,0,0,0,1,REVA,KURTA,M,HANDLOOM STRIPEBASIC.NAVY,FLOOR,B4,001,037U,92,037
111B4001065K98,"KURTA,M",0,1150,0,0,0,1,REVA,KURTA,M,COT PRIMIDPINTUKSS.LESS.MEH.GRN,FLOOR,B4,001,065K,98,065
111B4001074S99,"KURTA,M",0,2990,0,0,0,2,REVA,KURTA,M,MASTURISE IKKATDOUBLSIL8FB.PINK,FLOOR,B4,001,074S,99,074
111B4001074W99,"KURTA,M",0,2490,0,0,0,2,REVA,KURTA,M,IKKAT BIGARROWHIVNK.WHITE,FLOOR,B4,001,074W,99,074
111B4001074Y99,"KURTA,M",0,1990,0,0,0,1,REVA,KURTA,M,HANDLOOM KEDSTRIPANGARKHALINER.RED,FLOOR,B4,001,074Y,99,074
111B4001073Z99,"KURTA,M",0,1890,0,0,0,1,REVA,KURTA,M,IKKAT PLACKSIL5SB.BLUE,FLOOR,B4,001,073Z,99,073
111B4001069B98,"KURTA,M",0,1490,0,0,0,-1,REVA,KURTA,M,MAL BLOCKBUTTIPRI5PB.RAMA GRN,FLOOR,B4,001,069B,98,069
111B4001072W99,"KURTA,M",0,850,0,0,0,1,REVA,KURTA,M,COT PRITREEBUTTIBOATNK.CREAM,FLOOR,B4,001,072W,99,072
111B4001074Q99,"KURTA,M",0,2990,0,0,0,2,REVA,KURTA,M,MASTURISE 2IKKATFOPKALI13MB.BRWN,FLOOR,B4,001,074Q,99,074
111B4001074R99,"KURTA,M",0,2990,0,0,0,2,REVA,KURTA,M,MASTURISE 2IKKATFOPKALI13MB.LI.BRWN,FLOOR,B4,001,074R,99,074
111B4001075D99,"KURTA,M",0,2590,0,0,0,2,REVA,KURTA,M,IKKAT MULTYCLRSILYOK3FB.GRN,FLOOR,B4,001,075D,99,075
111B4001081BA0,"KURTA,M",0,1890,330,330,0,1,REVA,KURTA,M,COT LAKHNAVIDANEMBYOK8PB.WHT,FLOOR,B4,001,081B,A0,081
111B4001074L99,"KURTA,M",0,1890,318,318,0,1,REVA,KURTA,M,LAKHNAVI FLWRBUTTIALLOVER.WHT,FLOOR,B4,001,074L,99,074
111B4001074O99,"KURTA,M",0,2990,0,0,0,2,REVA,KURTA,M,MASTURISE IKKATYOKSQUAREMB.GRAY,FLOOR,B4,001,074O,99,074
111B4001082EA0,"KURTA,M",0,3190,0,0,0,2,REVA,KURTA,M,MASTURISE IKKATPLACK5SB.LAWN GRN,FLOOR,B4,001,082E,A0,082
111B4001062P97,"KURTA,M",0,2490,0,0,0,1,REVA,KURTA,M,IKKAT HINECKCROSSLINE16FB.BRWN,FLOOR,B4,001,062P,97,062
111B4001055I61,"KURTA,M",0,490,490,0,0,2,REVA,KURTA,M,MAL INNER.WHITE,FLOOR,B4,001,055I,61,055
111B4001056A96,"KURTA,M",0,850,0,0,0,1,REVA,KURTA,M,COT FLWRPRISTNDNK3WB.NAVY,FLOOR,B4,001,056A,96,056
111B4001058G96,"KURTA,M",0,1890,0,0,0,1,REVA,KURTA,M,AJRAKH CONTTRIMROUND1PB.AJR GRN,FLOOR,B4,001,058G,96,058
111B4001066Q98,"KURTA,M",0,890,0,0,0,1,REVA,KURTA,M,COT PRIPLCHINECK4SB.PINK,FLOOR,B4,001,066Q,98,066
111B4001067C98,"KURTA,M",0,890,0,0,0,1,REVA,KURTA,M,COT PRIPLCCONTRIM4SB.GRN,FLOOR,B4,001,067C,98,067
111B4001067F98,"KURTA,M",0,1490,0,0,0,1,REVA,KURTA,M,LIZYBIZY FLWRPRI1SB.PINK,FLOOR,B4,001,067F,98,067
111B4001047R98,"KURTA,M",0,1790,0,0,0,1,REVA,KURTA,M,COT LAKHNAVIROUNDNK.WHITE,FLOOR,B4,001,047R,98,047
111B4001067W98,"KURTA,M",0,990,0,0,0,2,REVA,KURTA,M,BATIK HINECKPLCPATTI.GRN,FLOOR,B4,001,067W,98,067
111B4001060G98,"KURTA,M",0,1890,0,0,0,1,REVA,KURTA,M,IKKAT HINECKTRIMEMB4FB.BLUE,FLOOR,B4,001,060G,98,060
111B4001068E98,"KURTA,M",0,1290,0,0,0,1,REVA,KURTA,M,COT DANINDDABUHANDCLOSENK.GRAY,FLOOR,B4,001,068E,98,068
111B4001068H98,"KURTA,M",0,1190,0,0,0,1,REVA,KURTA,M,COT PRIVNECK1FB.BDG,FLOOR,B4,001,068H,98,068
111B4001061P97,"KURTA,M",0,1290,0,0,0,1,REVA,KURTA,M,MAL BLOCKHINECK1FB.GRAY,FLOOR,B4,001,061P,97,061
111B4001061Q97,"KURTA,M",0,1290,0,0,0,1,REVA,KURTA,M,MAL BLOCKHINECK1FB.RAMA GRN,FLOOR,B4,001,061Q,97,061
111B4001062B97,"KURTA,M",0,1990,0,0,0,2,REVA,KURTA,M,COT DANTSILPLC4SB.WHT,FLOOR,B4,001,062B,97,062
111B4001062Q97,"KURTA,M",0,2490,0,0,0,1,REVA,KURTA,M,IKKAT HINECKCROSSLINE16FB.YLW,FLOOR,B4,001,062Q,97,062
111B4001062U98,"KURTA,M",0,890,890,0,0,2,REVA,KURTA,M,COT PRICONTRIMHINK.MRN,FLOOR,B4,001,062U,98,062
